Estimator,MSE,seconds,dataset.kwargs.dataset,logging_policy.kwargs.temperature,target_policy.kwargs.temperature
\textsc{Switch}-DR \textsc{Slope},0.1087172676169098,0.1138107776641845,satimage,-1,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.1088056417931239,18.65069532394409,satimage,-1,10
CAB \ensuremath{\tt OCV_{IPS}},0.0126907890674296,2.084665298461914,satimage,-1,10
CAB \ensuremath{\tt OCV_{DR}},0.0123224597152123,3.2877392768859863,satimage,-1,10
CAB \textsc{Slope},0.0121604112022906,0.0942292213439941,satimage,-1,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0267317499978339,15.651472568511965,satimage,-1,10
DRos Original Tuning/Theory,0.0147791040347155,0.1364133358001709,satimage,-1,10
DRos \ensuremath{\tt OCV_{IPS}},0.0147791040347155,1.302842378616333,satimage,-1,10
DRos \ensuremath{\tt OCV_{DR}},0.0147791040347155,3.273839235305786,satimage,-1,10
DRos \textsc{Slope},0.0241228161007869,0.0150356292724609,satimage,-1,10
DRos \ensuremath{\tt PAS{\text -}IF},0.1087378536149281,19.782477855682373,satimage,-1,10
DRps Original Tuning/Theory,0.0745401734492335,0.1351032257080078,satimage,-1,10
DRps \ensuremath{\tt OCV_{IPS}},0.0792925591287095,1.2402544021606443,satimage,-1,10
DRps \ensuremath{\tt OCV_{DR}},0.1082976270831007,3.373640537261963,satimage,-1,10
DRps \textsc{Slope},0.0868853530630344,0.023108959197998,satimage,-1,10
DRps \ensuremath{\tt PAS{\text -}IF},0.1084751446123591,18.95615005493164,satimage,-1,10
IPS-$\lambda$ Original Tuning/Theory,0.0148603564062154,0.0411474704742431,satimage,-1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0364428057465259,0.8637800216674805,satimage,-1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0180685231719758,2.343717336654663,satimage,-1,10
IPS-$\lambda$ \textsc{Slope},0.069790639687362,0.0242860317230224,satimage,-1,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.5611233036250293,14.582417726516724,satimage,-1,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.02740770243219,0.4002652168273926,satimage,-1,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0320634647066696,0.6230039596557617,satimage,-1,10
GroupIPS \textsc{Slope},0.0320634647066696,0.0245554447174072,satimage,-1,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.1506924899647796,13.194667100906372,satimage,-1,10
Everything \ensuremath{\tt OCV_{IPS}},0.0129583695511819,7.808325052261352,satimage,-1,10
Everything \ensuremath{\tt OCV_{DR}},0.0125036362173093,18.581827878952023,satimage,-1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.5611233036250293,47.53987383842468,satimage,-1,10
TruncatedIPS Original Tuning/Theory,7.682508440632792e-07,0.0017371177673339,satimage,-1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},7.682508440632792e-07,0.8803269863128662,satimage,-1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},7.682508440632792e-07,2.491461753845215,satimage,-1,-10
TruncatedIPS \textsc{Slope},5.763637259253558e-06,0.0260593891143798,satimage,-1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},7.682508440632792e-07,15.697551727294922,satimage,-1,-10
\textsc{Switch}-DR Original Tuning/Theory,1.9296940152845035e-06,0.1146161556243896,satimage,-1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},2.242391473053492e-06,2.067570686340332,satimage,-1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},2.242391473053492e-06,3.455331563949585,satimage,-1,-10
\textsc{Switch}-DR \textsc{Slope},1.2021684140754296e-05,0.023421287536621,satimage,-1,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0009157372971916,17.004075288772583,satimage,-1,-10
CAB \ensuremath{\tt OCV_{IPS}},2.205712227859362e-06,2.14131498336792,satimage,-1,-10
CAB \ensuremath{\tt OCV_{DR}},1.4774780199442025e-06,3.309080123901367,satimage,-1,-10
CAB \textsc{Slope},0.0001091665354639,0.0381832122802734,satimage,-1,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.000697627651295,15.17591142654419,satimage,-1,-10
DRos Original Tuning/Theory,2.298540614027515e-06,0.1327662467956543,satimage,-1,-10
DRos \ensuremath{\tt OCV_{IPS}},2.298540614027515e-06,2.0862536430358887,satimage,-1,-10
DRos \ensuremath{\tt OCV_{DR}},9.653232797371152e-06,3.3857758045196533,satimage,-1,-10
DRos \textsc{Slope},4.763039263942923e-05,0.0365183353424072,satimage,-1,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0008892355924251,17.689388751983643,satimage,-1,-10
DRps Original Tuning/Theory,2.3833463816909702e-06,0.1362535953521728,satimage,-1,-10
DRps \ensuremath{\tt OCV_{IPS}},1.963350700737188e-06,2.149938106536865,satimage,-1,-10
DRps \ensuremath{\tt OCV_{DR}},5.629910244401508e-06,3.552542924880981,satimage,-1,-10
DRps \textsc{Slope},6.888033373855177e-05,0.034686803817749,satimage,-1,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0008670620682606,17.57687520980835,satimage,-1,-10
IPS-$\lambda$ Original Tuning/Theory,7.9024971746908e-07,0.0349323749542236,satimage,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},7.721018553539054e-07,0.8590583801269531,satimage,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},7.684946794679593e-07,2.2346408367156982,satimage,-1,-10
IPS-$\lambda$ \textsc{Slope},3.495844211533726e-05,0.0344727039337158,satimage,-1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0043516086438115,13.975736379623411,satimage,-1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},5.835974517357237e-05,0.4391481876373291,satimage,-1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},5.835974517357237e-05,0.6128590106964111,satimage,-1,-10
GroupIPS \textsc{Slope},0.0002501231323251,0.023637056350708,satimage,-1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0019640095205099,11.263450622558594,satimage,-1,-10
Everything \ensuremath{\tt OCV_{IPS}},7.682508440632792e-07,10.470136165618896,satimage,-1,-10
Everything \ensuremath{\tt OCV_{DR}},2.6047799591381878e-06,18.66070342063904,satimage,-1,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0043516086438115,46.42987847328186,satimage,-1,-10
TruncatedIPS Original Tuning/Theory,0.1091850230035105,0.0017433166503906,satimage,-3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.4781805486539671,0.821343183517456,satimage,-3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.4781805486539671,2.864459991455078,satimage,-3,10
TruncatedIPS \textsc{Slope},0.4781805486539671,0.0070221424102783,satimage,-3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.6649654932046551,21.78082227706909,satimage,-3,10
\textsc{Switch}-DR Original Tuning/Theory,0.2952748553230471,0.1144928932189941,satimage,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.2963709632234131,0.8905909061431885,satimage,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.2989280864742819,2.6109955310821533,satimage,-3,10
\textsc{Switch}-DR \textsc{Slope},0.2989417858074731,0.1142699718475341,satimage,-3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.298959056683367,16.772407293319702,satimage,-3,10
CAB \ensuremath{\tt OCV_{IPS}},0.0198855344386852,2.0034449100494385,satimage,-3,10
CAB \ensuremath{\tt OCV_{DR}},0.020397883553823,3.2136409282684326,satimage,-3,10
CAB \textsc{Slope},0.0169811204292603,0.0905489921569824,satimage,-3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0234569556884027,16.008939027786255,satimage,-3,10
DRos Original Tuning/Theory,0.227320391156995,0.1333410739898681,satimage,-3,10
DRos \ensuremath{\tt OCV_{IPS}},0.2988522179355142,0.9125094413757324,satimage,-3,10
DRos \ensuremath{\tt OCV_{DR}},0.2500607602762655,2.653367280960083,satimage,-3,10
DRos \textsc{Slope},0.2659785840061444,0.0183875560760498,satimage,-3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.2989309133449017,18.605705738067627,satimage,-3,10
DRps Original Tuning/Theory,0.2738698152156381,0.1331896781921386,satimage,-3,10
DRps \ensuremath{\tt OCV_{IPS}},0.2986398503743649,0.9002172946929932,satimage,-3,10
DRps \ensuremath{\tt OCV_{DR}},0.298690555350129,2.6210777759552,satimage,-3,10
DRps \textsc{Slope},0.2934194411873681,0.0477187633514404,satimage,-3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.2987310142231416,18.040712118148804,satimage,-3,10
IPS-$\lambda$ Original Tuning/Theory,0.0259105078376338,0.045799970626831,satimage,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0403371200442702,0.8248958587646484,satimage,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0661318342664134,2.3934834003448486,satimage,-3,10
IPS-$\lambda$ \textsc{Slope},0.2028678926568259,0.0205857753753662,satimage,-3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.6793407067049853,14.698350191116331,satimage,-3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0512636395191516,0.3887748718261719,satimage,-3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.2514946987274719,0.621558427810669,satimage,-3,10
GroupIPS \textsc{Slope},0.2514946987274719,0.0265564918518066,satimage,-3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.2514946987274719,14.097503185272217,satimage,-3,10
Everything \ensuremath{\tt OCV_{IPS}},0.0174209891900954,6.721076011657715,satimage,-3,10
Everything \ensuremath{\tt OCV_{DR}},0.0323357569235094,16.6094069480896,satimage,-3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.6680780778819772,47.66285729408264,satimage,-3,10
TruncatedIPS Original Tuning/Theory,2.649474265797821e-08,0.0017311573028564,satimage,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},1.5571832486844433e-07,0.8303127288818359,satimage,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},2.649474265797821e-08,2.4940290451049805,satimage,-3,-10
TruncatedIPS \textsc{Slope},1.3202029168466668e-05,0.0280563831329345,satimage,-3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},2.649474265797821e-08,14.73889446258545,satimage,-3,-10
\textsc{Switch}-DR Original Tuning/Theory,3.691030544217175e-07,0.11773681640625,satimage,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},5.026698633386276e-07,1.8731591701507568,satimage,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},8.353148676326113e-07,3.3501877784729004,satimage,-3,-10
\textsc{Switch}-DR \textsc{Slope},1.0731579207002264e-06,0.0258650779724121,satimage,-3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0001837952047192,16.275410413742065,satimage,-3,-10
CAB \ensuremath{\tt OCV_{IPS}},5.190537010877771e-10,2.063673257827759,satimage,-3,-10
CAB \ensuremath{\tt OCV_{DR}},1.4272946380611888e-08,3.26172137260437,satimage,-3,-10
CAB \textsc{Slope},1.0674096432298166e-05,0.0407721996307373,satimage,-3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0001631526070125,14.244497776031494,satimage,-3,-10
DRos Original Tuning/Theory,4.916712514335684e-07,0.1338989734649658,satimage,-3,-10
DRos \ensuremath{\tt OCV_{IPS}},9.1275969260262e-07,1.9147093296051023,satimage,-3,-10
DRos \ensuremath{\tt OCV_{DR}},3.3394941263425186e-06,3.358015298843384,satimage,-3,-10
DRos \textsc{Slope},1.786912392765193e-05,0.0417902469635009,satimage,-3,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0001578531124289,16.91662096977234,satimage,-3,-10
DRps Original Tuning/Theory,4.574570856170058e-07,0.132601261138916,satimage,-3,-10
DRps \ensuremath{\tt OCV_{IPS}},4.574570856170058e-07,1.9367904663085935,satimage,-3,-10
DRps \ensuremath{\tt OCV_{DR}},4.574570856170058e-07,3.359008550643921,satimage,-3,-10
DRps \textsc{Slope},2.211145619959116e-05,0.0368764400482177,satimage,-3,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0001517840792305,16.85009241104126,satimage,-3,-10
IPS-$\lambda$ Original Tuning/Theory,2.3076379079016183e-08,0.033909797668457,satimage,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},2.2041339195026346e-08,0.8694453239440918,satimage,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},1.8037146548626272e-08,2.102529525756836,satimage,-3,-10
IPS-$\lambda$ \textsc{Slope},3.062925636679649e-05,0.0356192588806152,satimage,-3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0004048356978177,13.77788233757019,satimage,-3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},6.155880638354444e-06,0.4286658763885498,satimage,-3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},1.288481729742813e-05,0.602877140045166,satimage,-3,-10
GroupIPS \textsc{Slope},4.659994216306854e-05,0.0236227512359619,satimage,-3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0002978363915458,11.619582414627075,satimage,-3,-10
Everything \ensuremath{\tt OCV_{IPS}},2.420716814776761e-08,10.23262906074524,satimage,-3,-10
Everything \ensuremath{\tt OCV_{DR}},4.35981176451327e-09,20.881168842315677,satimage,-3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0003306248018607,46.01620578765869,satimage,-3,-10
TruncatedIPS Original Tuning/Theory,0.0009636502661824,0.0006811618804931,vehicle,3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0028529503596418,0.3194546699523926,vehicle,3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.00124638463371,1.1394965648651123,vehicle,3,10
TruncatedIPS \textsc{Slope},0.0102445809927847,0.0052130222320556,vehicle,3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0379411235105849,5.42156457901001,vehicle,3,10
\textsc{Switch}-DR Original Tuning/Theory,3.349821454642315e-05,0.0306842327117919,vehicle,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},3.349821454642315e-05,0.812110424041748,vehicle,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},3.192904341732374e-05,1.5538854598999023,vehicle,3,10
\textsc{Switch}-DR \textsc{Slope},0.0012233187472696,0.0294747352600097,vehicle,3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0011050531164521,5.306861639022827,vehicle,3,10
CAB \ensuremath{\tt OCV_{IPS}},0.0009436453958295,0.7992091178894043,vehicle,3,10
CAB \ensuremath{\tt OCV_{DR}},0.0009534914693772,1.3809938430786133,vehicle,3,10
CAB \textsc{Slope},0.0009534914693772,0.0239667892456054,vehicle,3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0001157354451876,4.973739385604858,vehicle,3,10
DRos Original Tuning/Theory,9.391852185130324e-07,0.0389540195465087,vehicle,3,10
DRos \ensuremath{\tt OCV_{IPS}},0.0012281189612761,0.7765605449676514,vehicle,3,10
DRos \ensuremath{\tt OCV_{DR}},8.309336496546869e-06,1.5383729934692385,vehicle,3,10
DRos \textsc{Slope},0.0012212087156028,0.0293264389038085,vehicle,3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0012289642131292,5.066391468048096,vehicle,3,10
DRps Original Tuning/Theory,5.321448801657951e-05,0.0475497245788574,vehicle,3,10
DRps \ensuremath{\tt OCV_{IPS}},0.0011313064019731,0.9657626152038574,vehicle,3,10
DRps \ensuremath{\tt OCV_{DR}},0.0001864513475849,1.7299494743347168,vehicle,3,10
DRps \textsc{Slope},0.0012056951025632,0.0287268161773681,vehicle,3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0012056951025632,5.0579869747161865,vehicle,3,10
IPS-$\lambda$ Original Tuning/Theory,0.0006380717312389,0.0124909877777099,vehicle,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},1.4004336300387908e-05,0.3218941688537597,vehicle,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0005542879931822,1.1054954528808594,vehicle,3,10
IPS-$\lambda$ \textsc{Slope},0.011418314314538,0.011554479598999,vehicle,3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.011418314314538,4.931952238082886,vehicle,3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0002529698782241,0.1440041065216064,vehicle,3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0002529698782241,0.2445793151855468,vehicle,3,10
GroupIPS \textsc{Slope},0.0001671635752107,0.0060746669769287,vehicle,3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0001671635752107,4.162201642990112,vehicle,3,10
Everything \ensuremath{\tt OCV_{IPS}},5.321448801657951e-05,3.688892364501953,vehicle,3,10
Everything \ensuremath{\tt OCV_{DR}},8.309336496546869e-06,8.062873840332031,vehicle,3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.0001730503154991,7.863853216171265,vehicle,3,10
TruncatedIPS Original Tuning/Theory,0.0001079012072803,0.0005335807800292,vehicle,3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.000158797175825,0.2550380229949951,vehicle,3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.00034871664012,0.8672375679016113,vehicle,3,-10
TruncatedIPS \textsc{Slope},0.0003167006806914,0.0136747360229492,vehicle,3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0001079012072803,5.318932771682739,vehicle,3,-10
\textsc{Switch}-DR Original Tuning/Theory,0.0061689684385401,0.0296864509582519,vehicle,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0066496567489203,0.8764996528625488,vehicle,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0066212431757946,1.6637194156646729,vehicle,3,-10
\textsc{Switch}-DR \textsc{Slope},0.0066109959292556,0.0382394790649414,vehicle,3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0066820710049798,5.307861328125,vehicle,3,-10
CAB \ensuremath{\tt OCV_{IPS}},4.6276702782067176e-05,0.8335669040679932,vehicle,3,-10
CAB \ensuremath{\tt OCV_{DR}},9.252641101957965e-05,1.2782018184661863,vehicle,3,-10
CAB \textsc{Slope},0.0001012265376529,0.0250301361083984,vehicle,3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0012817101751197,4.774644374847412,vehicle,3,-10
DRos Original Tuning/Theory,0.0006882776224283,0.046647310256958,vehicle,3,-10
DRos \ensuremath{\tt OCV_{IPS}},6.243257491817664e-05,1.074211597442627,vehicle,3,-10
DRos \ensuremath{\tt OCV_{DR}},0.0006882776224283,1.5116567611694336,vehicle,3,-10
DRos \textsc{Slope},0.0016634926489126,0.0076689720153808,vehicle,3,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0066166321351169,4.9786906242370605,vehicle,3,-10
DRps Original Tuning/Theory,0.0011993332391921,0.0366959571838378,vehicle,3,-10
DRps \ensuremath{\tt OCV_{IPS}},0.0017422430791693,0.9052176475524902,vehicle,3,-10
DRps \ensuremath{\tt OCV_{DR}},0.0050796641846167,1.4966273307800293,vehicle,3,-10
DRps \textsc{Slope},0.0065566007103352,0.0301229953765869,vehicle,3,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0065566007103352,4.9343578815460205,vehicle,3,-10
IPS-$\lambda$ Original Tuning/Theory,0.0001078160971608,0.0135300159454345,vehicle,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},7.391754574166624e-05,0.3279695510864258,vehicle,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.000107892457434,1.182424783706665,vehicle,3,-10
IPS-$\lambda$ \textsc{Slope},8.921830435319037e-05,0.014143943786621,vehicle,3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.1074279802486665,4.78938627243042,vehicle,3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0001885522045745,0.1586766242980957,vehicle,3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0001885522045745,0.2544221878051758,vehicle,3,-10
GroupIPS \textsc{Slope},0.0030813209879448,0.0048439502716064,vehicle,3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0152934133554075,4.221060037612915,vehicle,3,-10
Everything \ensuremath{\tt OCV_{IPS}},0.0001849850427291,4.335115432739258,vehicle,3,-10
Everything \ensuremath{\tt OCV_{DR}},0.0001079012072803,8.079809188842773,vehicle,3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0152934133554075,7.459259748458862,vehicle,3,-10
TruncatedIPS Original Tuning/Theory,5.0529080513938375e-05,0.000507116317749,vehicle,1,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},5.0529080513938375e-05,0.2361204624176025,vehicle,1,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},5.0529080513938375e-05,0.8686771392822266,vehicle,1,10
TruncatedIPS \textsc{Slope},0.0133509692711482,0.002432107925415,vehicle,1,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.1432997509684106,5.412109613418579,vehicle,1,10
\textsc{Switch}-DR Original Tuning/Theory,0.003488357122064,0.0283114910125732,vehicle,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0106342941297383,0.7287282943725586,vehicle,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.003488357122064,1.425161600112915,vehicle,1,10
\textsc{Switch}-DR \textsc{Slope},0.0098445038835316,0.0284767150878906,vehicle,1,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0106342941297383,5.387731313705444,vehicle,1,10
CAB \ensuremath{\tt OCV_{IPS}},0.0001498671813545,0.804013729095459,vehicle,1,10
CAB \ensuremath{\tt OCV_{DR}},0.0001119979018766,1.4482839107513428,vehicle,1,10
CAB \textsc{Slope},5.464201886572235e-05,0.0245375633239746,vehicle,1,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0054314344611694,4.50050163269043,vehicle,1,10
DRos Original Tuning/Theory,3.219487243073365e-05,0.0362398624420166,vehicle,1,10
DRos \ensuremath{\tt OCV_{IPS}},9.217368028996776e-05,0.7746059894561768,vehicle,1,10
DRos \ensuremath{\tt OCV_{DR}},1.207575066916918e-05,1.530256271362305,vehicle,1,10
DRos \textsc{Slope},0.0066151353785131,0.0111098289489746,vehicle,1,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0098938163056469,5.001605749130249,vehicle,1,10
DRps Original Tuning/Theory,0.0001129121356515,0.0474781990051269,vehicle,1,10
DRps \ensuremath{\tt OCV_{IPS}},0.0064004567221877,0.9778144359588624,vehicle,1,10
DRps \ensuremath{\tt OCV_{DR}},0.0001129121356515,1.860198736190796,vehicle,1,10
DRps \textsc{Slope},0.00812066462835,0.0200395584106445,vehicle,1,10
DRps \ensuremath{\tt PAS{\text -}IF},0.009763616079392,5.213243722915649,vehicle,1,10
IPS-$\lambda$ Original Tuning/Theory,0.0001863530902024,0.0123944282531738,vehicle,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},5.625625996266049e-05,0.3219320774078369,vehicle,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0003639877763699,1.1019387245178225,vehicle,1,10
IPS-$\lambda$ \textsc{Slope},0.0193508740502795,0.0103728771209716,vehicle,1,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.1608992754994475,4.916358947753906,vehicle,1,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.000442956744437,0.1915616989135742,vehicle,1,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.000442956744437,0.3209960460662842,vehicle,1,10
GroupIPS \textsc{Slope},0.0424225843046847,0.007960557937622,vehicle,1,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0424225843046847,4.202089309692383,vehicle,1,10
Everything \ensuremath{\tt OCV_{IPS}},0.0031258640999202,3.858331203460693,vehicle,1,10
Everything \ensuremath{\tt OCV_{DR}},0.0011641792461497,8.140941381454468,vehicle,1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.1601862314406912,7.73154354095459,vehicle,1,10
TruncatedIPS Original Tuning/Theory,6.32924683426185e-07,0.0005061626434326,vehicle,1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},7.66626518180166e-05,0.2414653301239013,vehicle,1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0001015190377351,0.8792681694030762,vehicle,1,-10
TruncatedIPS \textsc{Slope},0.0002405880523731,0.0105142593383789,vehicle,1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},6.32924683426185e-07,5.26712703704834,vehicle,1,-10
\textsc{Switch}-DR Original Tuning/Theory,0.0002939721884708,0.0285742282867431,vehicle,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.000395190744325,0.833259105682373,vehicle,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0002939721884708,1.4225249290466309,vehicle,1,-10
\textsc{Switch}-DR \textsc{Slope},0.0031076644893587,0.0176072120666503,vehicle,1,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0032246696579229,5.404464483261108,vehicle,1,-10
CAB \ensuremath{\tt OCV_{IPS}},4.171161474601216e-06,0.8322489261627197,vehicle,1,-10
CAB \ensuremath{\tt OCV_{DR}},4.171161474601216e-06,1.4425301551818848,vehicle,1,-10
CAB \textsc{Slope},1.6808275506761198e-06,0.0246853828430175,vehicle,1,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0038269739690638,4.663971900939941,vehicle,1,-10
DRos Original Tuning/Theory,6.105544796853739e-05,0.0347778797149658,vehicle,1,-10
DRos \ensuremath{\tt OCV_{IPS}},6.021815085645985e-06,0.8833177089691162,vehicle,1,-10
DRos \ensuremath{\tt OCV_{DR}},8.978449413630035e-06,1.4857215881347656,vehicle,1,-10
DRos \textsc{Slope},0.000929686932952,0.0107922554016113,vehicle,1,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0031689493298283,4.927084922790527,vehicle,1,-10
DRps Original Tuning/Theory,4.403309385411617e-05,0.0359351634979248,vehicle,1,-10
DRps \ensuremath{\tt OCV_{IPS}},8.30027944619452e-06,0.8637032508850098,vehicle,1,-10
DRps \ensuremath{\tt OCV_{DR}},4.403309385411617e-05,1.44541335105896,vehicle,1,-10
DRps \textsc{Slope},0.001325448462594,0.0108473300933837,vehicle,1,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0031037420723622,4.960549354553223,vehicle,1,-10
IPS-$\lambda$ Original Tuning/Theory,6.090796599290413e-07,0.0094153881072998,vehicle,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},5.016446535224828e-07,0.2511534690856933,vehicle,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},6.302239127719308e-07,0.9311037063598632,vehicle,1,-10
IPS-$\lambda$ \textsc{Slope},0.0005423754625817,0.0111846923828125,vehicle,1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0574663761833673,4.829720735549927,vehicle,1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0001620868584523,0.1504778861999511,vehicle,1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.00083121567486,0.2435343265533447,vehicle,1,-10
