Estimator,MSE,seconds,regret,dataset.eval_model_split
IPS,0.0011654243678524,0.0005242824554443,0.0,20
DM,0.027636705021261,0.0022649765014648,0.0264712806534086,20
DR,0.027634428416725,0.0027368068695068,0.0264690040488726,20
\ensuremath{\tt OCV_{IPS}},0.0011654243678524,0.1092727184295654,0.0,20
\ensuremath{\tt OCV_{DR}},0.0011654243678524,0.1048834323883056,0.0,20
\textsc{Slope},0.0011654243678524,0.0034906864166259,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0011654243678524,4.700574636459351,0.0,20
IPS,0.000101673506396,0.0003118515014648,0.0,50
DM,0.0066335442977647,0.0024828910827636,0.0065318707913687,50
DR,0.006628357807063,0.0005781650543212,0.0065266843006669,50
\ensuremath{\tt OCV_{IPS}},0.000101673506396,0.0453505516052246,0.0,50
\ensuremath{\tt OCV_{DR}},0.0066335442977647,0.0894825458526611,0.0065318707913687,50
\textsc{Slope},0.000101673506396,0.0019772052764892,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0066335442977647,3.9370663166046143,0.0065318707913687,50
IPS,3.590672536536873e-06,0.0003407001495361,0.0,100
DM,0.0107561360102464,0.002936840057373,0.0107525453377099,100
DR,0.0107506163733373,0.0006599426269531,0.0107470257008008,100
\ensuremath{\tt OCV_{IPS}},3.590672536536873e-06,0.0679445266723632,0.0,100
\ensuremath{\tt OCV_{DR}},0.0107506163733373,0.1531722545623779,0.0107470257008008,100
\textsc{Slope},3.590672536536873e-06,0.0025751590728759,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0107561360102464,3.5727550983428955,0.0107525453377099,100
IPS,3.082693799117547e-05,0.0006544589996337,0.0,200
DM,0.0005926211734043,0.005782127380371,0.0005617942354131,200
DR,0.0007015357722221,0.0014820098876953,0.0006707088342309,200
\ensuremath{\tt OCV_{IPS}},3.082693799117547e-05,0.1611776351928711,0.0,200
\ensuremath{\tt OCV_{DR}},0.0005926211734043,0.2838890552520752,0.0005617942354131,200
\textsc{Slope},0.0005926211734043,0.0085833072662353,0.0005617942354131,200
\ensuremath{\tt PAS{\text -}IF},0.0005926211734043,4.995105743408203,0.0005617942354131,200
IPS,8.242483514609701e-05,0.0009105205535888,0.0,500
DM,0.0025101237304601,0.0066606998443603,0.002427698895314,500
DR,0.0007586983300231,0.001899242401123,0.000676273494877,500
\ensuremath{\tt OCV_{IPS}},8.242483514609701e-05,0.1735105514526367,0.0,500
\ensuremath{\tt OCV_{DR}},8.242483514609701e-05,0.3348300457000732,0.0,500
\textsc{Slope},8.242483514609701e-05,0.0068361759185791,0.0,500
\ensuremath{\tt PAS{\text -}IF},0.0025101237304601,5.431613206863403,0.002427698895314,500
IPS,3.693487652585826e-10,0.000781774520874,0.0,1000
DM,0.0015388494350589,0.0039594173431396,0.0015388490657102,1000
DR,3.165657779724632e-05,0.0013139247894287,3.165620844848106e-05,1000
\ensuremath{\tt OCV_{IPS}},3.693487652585826e-10,0.0990314483642578,0.0,1000
\ensuremath{\tt OCV_{DR}},3.693487652585826e-10,0.1910052299499511,0.0,1000
\textsc{Slope},3.165657779724632e-05,0.0073709487915039,3.165620844848106e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0015388494350589,9.998101711273192,0.0015388490657102,1000
IPS,3.034846188506988e-07,0.0027222633361816,0.0,2000
DM,0.001666906879344,0.0126481056213378,0.0016666033947252,2000
DR,6.814391352146146e-06,0.0053997039794921,6.510906733295447e-06,2000
\ensuremath{\tt OCV_{IPS}},3.034846188506988e-07,0.4536850452423095,0.0,2000
\ensuremath{\tt OCV_{DR}},3.034846188506988e-07,0.4551877975463867,0.0,2000
\textsc{Slope},6.814391352146146e-06,0.0108816623687744,6.510906733295447e-06,2000
\ensuremath{\tt PAS{\text -}IF},0.001666906879344,9.389820098876951,0.0016666033947252,2000
IPS,3.238898892393301e-06,0.0038497447967529,0.0,5000
DM,0.0024019396681769,0.015409231185913,0.0023987007692846,5000
DR,3.098089489408865e-05,0.0055968761444091,2.7741996001695345e-05,5000
\ensuremath{\tt OCV_{IPS}},3.238898892393301e-06,0.3963608741760254,0.0,5000
\ensuremath{\tt OCV_{DR}},3.238898892393301e-06,0.7022104263305664,0.0,5000
\textsc{Slope},3.098089489408865e-05,0.0442249774932861,2.7741996001695345e-05,5000
\ensuremath{\tt PAS{\text -}IF},0.0024019396681769,14.812989473342896,0.0023987007692846,5000
IPS,0.0004397027299495,0.0005052089691162,0.0,10
DM,0.0031609578336606,0.000908613204956,0.002721255103711,10
DR,0.0031608909591182,0.0005731582641601,0.0027211882291686,10
\ensuremath{\tt OCV_{IPS}},0.0031609578336606,0.0412976741790771,0.002721255103711,10
\ensuremath{\tt OCV_{DR}},0.0004397027299495,0.0519297122955322,0.0,10
\textsc{Slope},0.0031609578336606,0.0035426616668701,0.002721255103711,10
\ensuremath{\tt PAS{\text -}IF},0.0031609578336606,3.476649284362793,0.002721255103711,10
IPS,0.0066664761704903,0.0003910064697265,0.0048536443966436,20
DM,0.0018128317738467,0.0009281635284423,0.0,20
DR,0.0018130655582242,0.0004253387451171,2.3378437754109123e-07,20
\ensuremath{\tt OCV_{IPS}},0.0066664761704903,0.0302841663360595,0.0048536443966436,20
\ensuremath{\tt OCV_{DR}},0.0066664761704903,0.0393805503845214,0.0048536443966436,20
\textsc{Slope},0.0018128317738467,0.0022957324981689,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0066664761704903,2.485696315765381,0.0048536443966436,20
IPS,0.0002470509732343,0.0003092288970947,0.0,50
DM,0.0022393864227818,0.0020158290863037,0.0019923354495475,50
DR,0.0022382082112982,0.0005245208740234,0.0019911572380638,50
\ensuremath{\tt OCV_{IPS}},0.0002470509732343,0.0395915508270263,0.0,50
\ensuremath{\tt OCV_{DR}},0.0022393864227818,0.0932722091674804,0.0019923354495475,50
\textsc{Slope},0.0022393864227818,0.0038316249847412,0.0019923354495475,50
\ensuremath{\tt PAS{\text -}IF},0.0022382082112982,4.074465990066528,0.0019911572380638,50
IPS,6.0176483636813934e-05,0.0006155967712402,0.0,100
DM,0.0096414219789598,0.0030281543731689,0.009581245495323,100
DR,0.0096326189646974,0.0007534027099609,0.0095724424810606,100
\ensuremath{\tt OCV_{IPS}},6.0176483636813934e-05,0.0721714496612548,0.0,100
\ensuremath{\tt OCV_{DR}},0.0096414219789598,0.1395492553710937,0.009581245495323,100
\textsc{Slope},6.0176483636813934e-05,0.0023767948150634,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0096414219789598,3.6674296855926514,0.009581245495323,100
IPS,0.0001636955300558,0.000638723373413,1.5535753231622155e-05,200
DM,0.0001481597768242,0.0059773921966552,0.0,200
DR,0.0002413094959457,0.0010430812835693,9.314971912147996e-05,200
\ensuremath{\tt OCV_{IPS}},0.0001636955300558,0.1603493690490722,1.5535753231622155e-05,200
\ensuremath{\tt OCV_{DR}},0.0001481597768242,0.3330087661743164,0.0,200
\textsc{Slope},0.0001481597768242,0.0079193115234375,0.0,200
\ensuremath{\tt PAS{\text -}IF},0.0001481597768242,4.224969863891602,0.0,200
IPS,1.2120387290417688e-05,0.0013723373413085,0.0,500
DM,0.0032239680628201,0.0067946910858154,0.0032118476755297,500
DR,0.0007126273262027,0.0013034343719482,0.0007005069389122,500
\ensuremath{\tt OCV_{IPS}},1.2120387290417688e-05,0.136723518371582,0.0,500
\ensuremath{\tt OCV_{DR}},1.2120387290417688e-05,0.169691801071167,0.0,500
\textsc{Slope},0.0007126273262027,0.0051426887512207,0.0007005069389122,500
\ensuremath{\tt PAS{\text -}IF},0.0032239680628201,5.601840972900391,0.0032118476755297,500
IPS,1.7396412601235944e-05,0.0012013912200927,0.0,1000
DM,0.0018100091243701,0.0073237419128417,0.0017926127117688,1000
DR,8.790932775526351e-05,0.0023291110992431,7.051291515402757e-05,1000
\ensuremath{\tt OCV_{IPS}},1.7396412601235944e-05,0.1907849311828613,0.0,1000
\ensuremath{\tt OCV_{DR}},1.7396412601235944e-05,0.3635556697845459,0.0,1000
\textsc{Slope},8.790932775526351e-05,0.0069751739501953,7.051291515402757e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0018100091243701,6.881051540374756,0.0017926127117688,1000
IPS,3.465206924579268e-05,0.0012688636779785,7.12118539797049e-06,2000
DM,0.0012646723923731,0.0047919750213623,0.0012371415085253,2000
DR,2.753088384782219e-05,0.0020360946655273,0.0,2000
\ensuremath{\tt OCV_{IPS}},2.753088384782219e-05,0.1268644332885742,0.0,2000
\ensuremath{\tt OCV_{DR}},2.753088384782219e-05,0.2447710037231445,0.0,2000
\textsc{Slope},2.753088384782219e-05,0.0224359035491943,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0012646723923731,10.02819299697876,0.0012371415085253,2000
IPS,1.1617689587097733e-06,0.0026078224182128,9.585895365691843e-07,5000
DM,0.0018831739415411,0.0108487606048583,0.0018829707621189,5000
DR,2.031794221405889e-07,0.0052499771118164,0.0,5000
\ensuremath{\tt OCV_{IPS}},2.031794221405889e-07,0.2684166431427002,0.0,5000
\ensuremath{\tt OCV_{DR}},1.1617689587097733e-06,0.4212632179260254,9.585895365691843e-07,5000
\textsc{Slope},2.031794221405889e-07,0.0241322517395019,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0018831739415411,14.919662475585938,0.0018829707621189,5000
IPS,0.002577604603718,0.0005056858062744,0.0,10
DM,0.124089254863188,0.000864028930664,0.1215116502594699,10
DR,0.1240888374780131,0.0005624294281005,0.1215112328742951,10
\ensuremath{\tt OCV_{IPS}},0.002577604603718,0.0398261547088623,0.0,10
\ensuremath{\tt OCV_{DR}},0.002577604603718,0.0495710372924804,0.0,10
\textsc{Slope},0.002577604603718,0.0030136108398437,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.124089254863188,2.9515039920806885,0.1215116502594699,10
IPS,0.0026026608020037,0.0003271102905273,0.0,20
DM,0.0036962753771029,0.0016179084777832,0.0010936145750992,20
DR,0.0036950952570835,0.0005023479461669,0.0010924344550798,20
\ensuremath{\tt OCV_{IPS}},0.0026026608020037,0.0407791137695312,0.0,20
\ensuremath{\tt OCV_{DR}},0.0026026608020037,0.0554251670837402,0.0,20
\textsc{Slope},0.0036962753771029,0.0025866031646728,0.0010936145750992,20
\ensuremath{\tt PAS{\text -}IF},0.0026026608020037,4.214601755142212,0.0,20
IPS,3.5320760593394386e-05,0.0005395412445068,3.453330614023999e-05,50
DM,7.874544531543924e-07,0.002934455871582,0.0,50
DR,8.402573382431937e-07,0.0008528232574462,5.280288508880127e-08,50
\ensuremath{\tt OCV_{IPS}},3.5320760593394386e-05,0.1018986701965332,3.453330614023999e-05,50
\ensuremath{\tt OCV_{DR}},3.5320760593394386e-05,0.2335517406463623,3.453330614023999e-05,50
\textsc{Slope},7.874544531543924e-07,0.006035566329956,0.0,50
\ensuremath{\tt PAS{\text -}IF},7.874544531543924e-07,3.550634384155273,0.0,50
IPS,4.735795599323831e-05,0.0004956722259521,0.0,100
DM,0.0047110147626683,0.003864049911499,0.0046636568066751,100
DR,0.0047082236748142,0.0007107257843017,0.0046608657188209,100
\ensuremath{\tt OCV_{IPS}},4.735795599323831e-05,0.1134989261627197,0.0,100
\ensuremath{\tt OCV_{DR}},4.735795599323831e-05,0.2582852840423584,0.0,100
\textsc{Slope},0.0047110147626683,0.0046701431274414,0.0046636568066751,100
\ensuremath{\tt PAS{\text -}IF},0.0047110147626683,4.346716403961182,0.0046636568066751,100
IPS,1.058588573704904e-06,0.0004034042358398,0.0,200
DM,0.0041867770705928,0.0092544555664062,0.0041857184820191,200
DR,0.0041921399728376,0.0007565021514892,0.0041910813842639,200
\ensuremath{\tt OCV_{IPS}},1.058588573704904e-06,0.1739330291748047,0.0,200
\ensuremath{\tt OCV_{DR}},1.058588573704904e-06,0.1662976741790771,0.0,200
\textsc{Slope},0.0041867770705928,0.0038754940032958,0.0041857184820191,200
\ensuremath{\tt PAS{\text -}IF},0.0041867770705928,4.583361387252808,0.0041857184820191,200
IPS,7.402854962514804e-07,0.0005223751068115,0.0,500
DM,0.0013014595905285,0.0034363269805908,0.0013007193050323,500
DR,0.0001297103240135,0.0009307861328125,0.0001289700385173,500
\ensuremath{\tt OCV_{IPS}},7.402854962514804e-07,0.1166393756866455,0.0,500
\ensuremath{\tt OCV_{DR}},7.402854962514804e-07,0.2497410774230957,0.0,500
\textsc{Slope},0.0001297103240135,0.0052261352539062,0.0001289700385173,500
\ensuremath{\tt PAS{\text -}IF},0.0013014595905285,5.476507186889648,0.0013007193050323,500
IPS,2.520941538324272e-05,0.0007514953613281,0.0,1000
DM,0.0020337405435521,0.0039923191070556,0.0020085311281689,1000
DR,3.5360400664239166e-05,0.001432180404663,1.0150985280996449e-05,1000
\ensuremath{\tt OCV_{IPS}},2.520941538324272e-05,0.2331964969635009,0.0,1000
\ensuremath{\tt OCV_{DR}},2.520941538324272e-05,0.1863996982574463,0.0,1000
\textsc{Slope},3.5360400664239166e-05,0.0071499347686767,1.0150985280996449e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0020337405435521,8.247171640396118,0.0020085311281689,1000
IPS,9.920329064247091e-06,0.0011670589447021,0.0,2000
DM,0.0023543685478355,0.0047013759613037,0.0023444482187712,2000
DR,5.8424752257112655e-05,0.0020534992218017,4.8504423192865566e-05,2000
\ensuremath{\tt OCV_{IPS}},9.920329064247091e-06,0.1610505580902099,0.0,2000
\ensuremath{\tt OCV_{DR}},9.920329064247091e-06,0.2287318706512451,0.0,2000
\textsc{Slope},5.8424752257112655e-05,0.0107979774475097,4.8504423192865566e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0023543685478355,8.007197141647339,0.0023444482187712,2000
IPS,1.3343259614687276e-06,0.0025238990783691,0.0,5000
DM,0.0014942615223843,0.0082883834838867,0.0014929271964228,5000
DR,5.742491284464251e-06,0.0041923522949218,4.408165322995524e-06,5000
\ensuremath{\tt OCV_{IPS}},1.3343259614687276e-06,0.231135606765747,0.0,5000
\ensuremath{\tt OCV_{DR}},1.3343259614687276e-06,0.3961024284362793,0.0,5000
\textsc{Slope},5.742491284464251e-06,0.0398988723754882,4.408165322995524e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0014942615223843,14.650137186050417,0.0014929271964228,5000
IPS,0.0015876604321236,0.0003290176391601,0.0,10
DM,0.0161142113832034,0.0012514591217041,0.0145265509510798,10
DR,0.0161134166981721,0.000455617904663,0.0145257562660484,10
\ensuremath{\tt OCV_{IPS}},0.0015876604321236,0.0788021087646484,0.0,10
\ensuremath{\tt OCV_{DR}},0.0161134166981721,0.0700800418853759,0.0145257562660484,10
\textsc{Slope},0.0015876604321236,0.0016653537750244,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0161134166981721,2.977223873138428,0.0145257562660484,10
IPS,0.0004758391299911,0.000321626663208,0.0,20
DM,0.0086289851432207,0.0016741752624511,0.0081531460132295,20
DR,0.0086252108855371,0.0005011558532714,0.008149371755546,20
\ensuremath{\tt OCV_{IPS}},0.0004758391299911,0.0394315719604492,0.0,20
\ensuremath{\tt OCV_{DR}},0.0004758391299911,0.0593199729919433,0.0,20
\textsc{Slope},0.0086252108855371,0.0026588439941406,0.008149371755546,20
\ensuremath{\tt PAS{\text -}IF},0.0086252108855371,3.246574878692627,0.008149371755546,20
IPS,0.0009568686963191,0.000342845916748,0.0,50
DM,0.0155054994090032,0.0028696060180664,0.0145486307126841,50
DR,0.0154995902909214,0.0006647109985351,0.0145427215946022,50
\ensuremath{\tt OCV_{IPS}},0.0009568686963191,0.0255742073059082,0.0,50
\ensuremath{\tt OCV_{DR}},0.0154995902909214,0.1088197231292724,0.0145427215946022,50
\textsc{Slope},0.0009568686963191,0.00217866897583,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0155054994090032,3.435656309127808,0.0145486307126841,50
IPS,0.0005786064540347,0.0003936290740966,0.0005744043720579,100
DM,4.202081976761344e-06,0.003068208694458,0.0,100
DR,4.427827516560402e-06,0.0006899833679199,2.2574553979905738e-07,100
\ensuremath{\tt OCV_{IPS}},0.0005786064540347,0.0645186901092529,0.0005744043720579,100
\ensuremath{\tt OCV_{DR}},0.0005786064540347,0.131657600402832,0.0005744043720579,100
\textsc{Slope},4.202081976761344e-06,0.0037126541137695,0.0,100
\ensuremath{\tt PAS{\text -}IF},4.202081976761344e-06,4.729580640792847,0.0,100
IPS,0.0001247757389278,0.0004119873046875,0.0,200
DM,0.0026904992719518,0.0032844543457031,0.0025657235330239,200
DR,0.0025633979932918,0.0007669925689697,0.002438622254364,200
\ensuremath{\tt OCV_{IPS}},0.0001247757389278,0.0803279876708984,0.0,200
\ensuremath{\tt OCV_{DR}},0.0001247757389278,0.1580801010131836,0.0,200
\textsc{Slope},0.0026904992719518,0.0041384696960449,0.0025657235330239,200
\ensuremath{\tt PAS{\text -}IF},0.0001247757389278,4.216558218002319,0.0,200
IPS,1.3177763351332676e-07,0.0005664825439453,0.0,500
DM,0.0007728686787144,0.0036013126373291,0.0007727369010809,500
DR,7.011077692527097e-06,0.0010199546813964,6.87930005901377e-06,500
\ensuremath{\tt OCV_{IPS}},1.3177763351332676e-07,0.0892472267150878,0.0,500
\ensuremath{\tt OCV_{DR}},1.3177763351332676e-07,0.1820740699768066,0.0,500
\textsc{Slope},0.0007728686787144,0.0051751136779785,0.0007727369010809,500
\ensuremath{\tt PAS{\text -}IF},1.3177763351332676e-07,5.3583385944366455,0.0,500
IPS,4.385823997149045e-05,0.0007636547088623,2.2386389974223167e-05,1000
DM,0.0008349114287102,0.0048613548278808,0.0008134395787129,1000
DR,2.1471849997267285e-05,0.0013380050659179,0.0,1000
\ensuremath{\tt OCV_{IPS}},4.385823997149045e-05,0.101414680480957,2.2386389974223167e-05,1000
\ensuremath{\tt OCV_{DR}},4.385823997149045e-05,0.1974501609802246,2.2386389974223167e-05,1000
\textsc{Slope},2.1471849997267285e-05,0.0074884891510009,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0008349114287102,7.898454666137695,0.0008134395787129,1000
IPS,9.060409230947132e-07,0.0011909008026123,8.590933226020245e-07,2000
DM,0.0015752749220072,0.0047545433044433,0.0015752279744067,2000
DR,4.6947600492688615e-08,0.0020275115966796,0.0,2000
\ensuremath{\tt OCV_{IPS}},9.060409230947132e-07,0.1361734867095947,8.590933226020245e-07,2000
\ensuremath{\tt OCV_{DR}},9.060409230947132e-07,0.2491252422332763,8.590933226020245e-07,2000
\textsc{Slope},4.6947600492688615e-08,0.0113940238952636,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0015752749220072,11.921769380569458,0.0015752279744067,2000
IPS,9.368973326228132e-07,0.0025937557220458,8.17739447116808e-07,5000
DM,0.0018518832892496,0.0084700584411621,0.0018517641313641,5000
DR,1.1915788550600529e-07,0.0042166709899902,0.0,5000
\ensuremath{\tt OCV_{IPS}},1.1915788550600529e-07,0.2299716472625732,0.0,5000
\ensuremath{\tt OCV_{DR}},9.368973326228132e-07,0.383674144744873,8.17739447116808e-07,5000
\textsc{Slope},1.1915788550600529e-07,0.0225682258605957,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0018518832892496,14.9927499294281,0.0018517641313641,5000
IPS,0.0040333550373943,0.0002825260162353,0.0,10
DM,0.0456992851858005,0.0002453327178955,0.0416659301484062,10
DR,0.0456992851858005,0.0003001689910888,0.0416659301484062,10
\ensuremath{\tt OCV_{IPS}},0.0040333550373943,0.0173666477203369,0.0,10
\ensuremath{\tt OCV_{DR}},0.0040333550373943,0.0193433761596679,0.0,10
\textsc{Slope},0.0040333550373943,0.0013568401336669,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0456992851858005,4.245056629180908,0.0416659301484062,10
IPS,0.0082050921390618,0.0003416538238525,0.0,20
DM,0.0224578938493631,0.0024268627166748,0.0142528017103012,20
DR,0.0224549542773449,0.0005996227264404,0.014249862138283,20
\ensuremath{\tt OCV_{IPS}},0.0224578938493631,0.0241615772247314,0.0142528017103012,20
\ensuremath{\tt OCV_{DR}},0.0082050921390618,0.0593657493591308,0.0,20
\textsc{Slope},0.0224578938493631,0.002856969833374,0.0142528017103012,20
\ensuremath{\tt PAS{\text -}IF},0.0224578938493631,3.530924797058105,0.0142528017103012,20
IPS,0.0001132553579214,0.0003485679626464,0.0,50
DM,0.0164166728013095,0.002939224243164,0.016303417443388,50
DR,0.0164149568668225,0.0050783157348632,0.016301701508901,50
\ensuremath{\tt OCV_{IPS}},0.0001132553579214,0.0461032390594482,0.0,50
\ensuremath{\tt OCV_{DR}},0.0164149568668225,0.2476851940155029,0.016301701508901,50
\textsc{Slope},0.0001132553579214,0.0145018100738525,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0164166728013095,4.034889936447144,0.016303417443388,50
IPS,3.584497292403467e-05,0.0003802776336669,0.0,100
DM,4.952513196092172e-05,0.0027129650115966,1.3680159036887053e-05,100
DR,4.901328106270728e-05,0.0007328987121582,1.3168308138672611e-05,100
\ensuremath{\tt OCV_{IPS}},3.584497292403467e-05,0.0508949756622314,0.0,100
\ensuremath{\tt OCV_{DR}},4.952513196092172e-05,0.1198513507843017,1.3680159036887053e-05,100
\textsc{Slope},4.952513196092172e-05,0.003680944442749,1.3680159036887053e-05,100
\ensuremath{\tt PAS{\text -}IF},4.952513196092172e-05,4.097240209579468,1.3680159036887053e-05,100
IPS,3.97200257138983e-05,0.0003783702850341,3.971261993499712e-05,200
DM,7.405778901179601e-09,0.0032517910003662,0.0,200
