Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
\ensuremath{\tt OCV_{DM}},0.00047041721070894345,0.06621813774108887,glass
IPS,5.888216535871252e-05,0.008927106857299805,letter
DM,0.1557594427168183,0.023085832595825195,letter
DR,6.091429891541579e-05,0.018403291702270508,letter
\ensuremath{\tt OCV_{DM}},0.1557594427168183,0.6850476264953613,letter
IPS,2.6853196570188856e-05,0.0015528202056884766,optdigits
DM,0.01651208799187081,0.01034998893737793,optdigits
DR,6.946656491280451e-05,0.0054874420166015625,optdigits
\ensuremath{\tt OCV_{DM}},0.01651208799187081,0.328411340713501,optdigits
IPS,0.00019487532455913687,0.0009958744049072266,page-blocks
DM,0.0011543313331443216,0.0032634735107421875,page-blocks
DR,3.198442809991607e-05,0.0015423297882080078,page-blocks
\ensuremath{\tt OCV_{DM}},0.0011543313331443216,0.11579108238220215,page-blocks
IPS,0.0004897900371057822,0.002598285675048828,pendigits
DM,0.0501782892134218,0.008848428726196289,pendigits
DR,6.918103207678607e-05,0.005633831024169922,pendigits
\ensuremath{\tt OCV_{DM}},0.0501782892134218,0.30520200729370117,pendigits
IPS,0.0004045991171033028,0.0013189315795898438,satimage
DM,0.013820215529589633,0.00437164306640625,satimage
DR,5.586703848916511e-06,0.0023589134216308594,satimage
\ensuremath{\tt OCV_{DM}},0.013820215529589633,0.19390273094177246,satimage
IPS,0.0033169089622461746,0.0004506111145019531,vehicle
DM,0.004448840274355391,0.0022611618041992188,vehicle
DR,0.00017269600625171262,0.0006518363952636719,vehicle
\ensuremath{\tt OCV_{DM}},0.004448840274355391,0.0891730785369873,vehicle
IPS,1.68737114986894e-05,0.0005321502685546875,yeast
DM,1.2532450250532819e-05,0.0033502578735351562,yeast
DR,0.0010128799630926544,0.0007419586181640625,yeast
\ensuremath{\tt OCV_{DM}},1.2532450250532819e-05,0.13685107231140137,yeast
IPS,0.0002791506691975001,0.0003116130828857422,ecoli
DM,0.0021006281866249588,0.0018537044525146484,ecoli
DR,0.00021862211260460096,0.0004329681396484375,ecoli
\ensuremath{\tt OCV_{DM}},0.0021006281866249588,0.058638572692871094,ecoli
IPS,0.02884672424594885,0.0002834796905517578,glass
DM,0.01464099915238449,0.0019218921661376953,glass
DR,0.011180191524044055,0.0004374980926513672,glass
\ensuremath{\tt OCV_{DM}},0.01464099915238449,0.06582951545715332,glass
IPS,4.9409298842372154e-05,0.01528787612915039,letter
DM,0.14594247542614064,0.02407693862915039,letter
DR,5.418981354555521e-05,0.018648862838745117,letter
\ensuremath{\tt OCV_{DM}},0.14594247542614064,0.7165100574493408,letter
IPS,2.5051309424237864e-05,0.001398324966430664,optdigits
DM,0.020557195386450143,0.00811767578125,optdigits
DR,0.0006160085668401505,0.0053865909576416016,optdigits
\ensuremath{\tt OCV_{DM}},0.020557195386450143,0.29239487648010254,optdigits
IPS,2.611682527851588e-05,0.0009205341339111328,page-blocks
DM,0.002333220786750843,0.0027976036071777344,page-blocks
DR,3.766161577522862e-05,0.0012278556823730469,page-blocks
\ensuremath{\tt OCV_{DM}},0.002333220786750843,0.12220883369445801,page-blocks
IPS,0.0003652400709218081,0.002044200897216797,pendigits
DM,0.050617894394423525,0.00731205940246582,pendigits
DR,6.42849108046084e-05,0.004035472869873047,pendigits
\ensuremath{\tt OCV_{DM}},0.050617894394423525,0.26821184158325195,pendigits
IPS,0.0008638425917078715,0.001207590103149414,satimage
DM,0.01443208105735764,0.004277706146240234,satimage
DR,3.848995654567681e-05,0.002115488052368164,satimage
\ensuremath{\tt OCV_{DM}},0.01443208105735764,0.18122529983520508,satimage
IPS,7.233294037445632e-05,0.0003199577331542969,vehicle
DM,0.006360417849719943,0.00162506103515625,vehicle
DR,4.7364314415153434e-05,0.0005025863647460938,vehicle
\ensuremath{\tt OCV_{DM}},0.006360417849719943,0.08562707901000977,vehicle
IPS,0.009175557666991714,0.0004410743713378906,yeast
DM,0.005454361082006522,0.003019094467163086,yeast
DR,0.0019183038324493969,0.0009818077087402344,yeast
\ensuremath{\tt OCV_{DM}},0.005454361082006522,0.10768294334411621,yeast
IPS,0.0001482638356641912,0.0003323554992675781,ecoli
DM,0.012059314010830253,0.0017616748809814453,ecoli
DR,0.0032698621580397945,0.00045108795166015625,ecoli
\ensuremath{\tt OCV_{DM}},0.012059314010830253,0.06553149223327637,ecoli
IPS,0.015099176540439425,0.00027441978454589844,glass
DM,0.04781222348362418,0.0020020008087158203,glass
DR,0.05008050471776758,0.00046324729919433594,glass
\ensuremath{\tt OCV_{DM}},0.05008050471776758,0.08039212226867676,glass
IPS,0.00038475008608109776,0.010708093643188477,letter
DM,0.14790171725846438,0.029701948165893555,letter
DR,5.556649046816871e-05,0.02362656593322754,letter
\ensuremath{\tt OCV_{DM}},0.14790171725846438,0.7110698223114014,letter
IPS,0.0030934897415568208,0.0013701915740966797,optdigits
DM,0.015475627543640836,0.008902788162231445,optdigits
DR,0.0002869719679386568,0.0037970542907714844,optdigits
\ensuremath{\tt OCV_{DM}},0.015475627543640836,0.26738524436950684,optdigits
IPS,0.000472961648509358,0.00096893310546875,page-blocks
DM,0.0008956275502688532,0.002681732177734375,page-blocks
DR,7.935568227945641e-06,0.0013442039489746094,page-blocks
\ensuremath{\tt OCV_{DM}},0.0008956275502688532,0.12882375717163086,page-blocks
IPS,2.2076776808997983e-05,0.0020270347595214844,pendigits
DM,0.04737215812302591,0.007375240325927734,pendigits
DR,4.1894875606031496e-08,0.003827333450317383,pendigits
\ensuremath{\tt OCV_{DM}},0.04737215812302591,0.2828381061553955,pendigits
IPS,0.001058977299989959,0.0011281967163085938,satimage
DM,0.015456392965610246,0.004160165786743164,satimage
DR,3.6222045922364374e-05,0.0019865036010742188,satimage
\ensuremath{\tt OCV_{DM}},0.015456392965610246,0.18590378761291504,satimage
IPS,0.0011418026074110994,0.0004181861877441406,vehicle
DM,0.005240028978840961,0.0021708011627197266,vehicle
DR,6.883974081421424e-05,0.0006568431854248047,vehicle
\ensuremath{\tt OCV_{DM}},0.005240028978840961,0.08038711547851562,vehicle
IPS,6.103670744031835e-05,0.0005223751068115234,yeast
DM,0.008903017991416365,0.0023832321166992188,yeast
DR,0.003775423768293326,0.000675201416015625,yeast
\ensuremath{\tt OCV_{DM}},0.008903017991416365,0.07896542549133301,yeast
IPS,0.015560409963969922,0.0003330707550048828,ecoli
DM,0.003256828750113791,0.002561807632446289,ecoli
DR,3.1468802927291907e-06,0.0006451606750488281,ecoli
\ensuremath{\tt OCV_{DM}},3.1468802927291907e-06,0.1135854721069336,ecoli
IPS,2.575424695611715e-05,0.0004887580871582031,glass
DM,0.005976768241999478,0.0023584365844726562,glass
DR,0.009255070210175886,0.00044083595275878906,glass
\ensuremath{\tt OCV_{DM}},2.575424695611715e-05,0.06691670417785645,glass
IPS,0.0004283574793040017,0.00923013687133789,letter
DM,0.14571280343642964,0.024683475494384766,letter
DR,2.819984347361365e-06,0.016440629959106445,letter
\ensuremath{\tt OCV_{DM}},0.14571280343642964,0.7100763320922852,letter
IPS,0.00013260894692801982,0.0018732547760009766,optdigits
DM,0.0182616008771091,0.011822223663330078,optdigits
DR,0.0004627118821257284,0.0050106048583984375,optdigits
\ensuremath{\tt OCV_{DM}},0.0182616008771091,0.27216267585754395,optdigits
IPS,0.00046593215091448096,0.0010943412780761719,page-blocks
DM,0.0015417001677077108,0.003157377243041992,page-blocks
DR,1.2087655278148594e-05,0.0015645027160644531,page-blocks
\ensuremath{\tt OCV_{DM}},0.0015417001677077108,0.14522290229797363,page-blocks
IPS,0.00022563902463933126,0.0019719600677490234,pendigits
DM,0.050267142611978906,0.006239652633666992,pendigits
DR,4.167917111974325e-05,0.004942655563354492,pendigits
\ensuremath{\tt OCV_{DM}},0.050267142611978906,0.30446910858154297,pendigits
IPS,0.00010408672042303607,0.001445770263671875,satimage
DM,0.02068838680096822,0.005543231964111328,satimage
DR,0.000676017374881245,0.003282785415649414,satimage
\ensuremath{\tt OCV_{DM}},0.02068838680096822,0.20511627197265625,satimage
IPS,0.004088125781741574,0.00033211708068847656,vehicle
DM,0.004878900553093266,0.0016720294952392578,vehicle
DR,0.0001031407189961167,0.0004763603210449219,vehicle
\ensuremath{\tt OCV_{DM}},0.004878900553093266,0.07795834541320801,vehicle
IPS,0.00897006958465085,0.0005102157592773438,yeast
DM,0.009546010569628843,0.0035445690155029297,yeast
DR,0.005819576744793879,0.0008790493011474609,yeast
\ensuremath{\tt OCV_{DM}},0.009546010569628843,0.11266183853149414,yeast
IPS,0.017715327874168237,0.00027441978454589844,ecoli
DM,0.0019453846587432946,0.002038717269897461,ecoli
DR,0.00024741373673688134,0.0005042552947998047,ecoli
\ensuremath{\tt OCV_{DM}},0.0019453846587432946,0.06842422485351562,ecoli
IPS,0.014461001658784691,0.0002951622009277344,glass
DM,0.0007373929347279031,0.0019860267639160156,glass
DR,0.0020000796573022197,0.0005452632904052734,glass
\ensuremath{\tt OCV_{DM}},0.0007373929347279031,0.07306241989135742,glass
IPS,0.0012078938089655146,0.013467073440551758,letter
DM,0.14639305260019408,0.023768901824951172,letter
DR,0.00012641081832041355,0.01680159568786621,letter
\ensuremath{\tt OCV_{DM}},0.14639305260019408,0.6633994579315186,letter
IPS,0.0008256542868445742,0.0015628337860107422,optdigits
DM,0.015340126143881715,0.0087738037109375,optdigits
DR,0.00012139538248675279,0.00882101058959961,optdigits
\ensuremath{\tt OCV_{DM}},0.015340126143881715,0.2840452194213867,optdigits
IPS,0.0005025765132591329,0.0009510517120361328,page-blocks
DM,0.0008809952295778994,0.0025949478149414062,page-blocks
DR,0.0001495062407768451,0.0013947486877441406,page-blocks
\ensuremath{\tt OCV_{DM}},0.0008809952295778994,0.11391472816467285,page-blocks
IPS,0.00047041199159222045,0.0020732879638671875,pendigits
DM,0.04822115167561501,0.007079362869262695,pendigits
DR,1.2239111094999725e-05,0.004477262496948242,pendigits
\ensuremath{\tt OCV_{DM}},0.04822115167561501,0.26404690742492676,pendigits
IPS,0.00010230896494725582,0.0011723041534423828,satimage
DM,0.018056650177628107,0.004338741302490234,satimage
DR,8.112075582313936e-05,0.0025243759155273438,satimage
\ensuremath{\tt OCV_{DM}},0.018056650177628107,0.17558050155639648,satimage
IPS,0.0023785454065008574,0.00037670135498046875,vehicle
DM,0.0021109899552109613,0.002028226852416992,vehicle
DR,0.0002817219355276462,0.0005939006805419922,vehicle
\ensuremath{\tt OCV_{DM}},0.0021109899552109613,0.08794903755187988,vehicle
IPS,0.0007201099228376381,0.0005047321319580078,yeast
DM,0.006181012688469719,0.002635955810546875,yeast
DR,0.0017593519389636498,0.0006992816925048828,yeast
\ensuremath{\tt OCV_{DM}},0.006181012688469719,0.09360218048095703,yeast
IPS,0.0006345635354370085,0.0003044605255126953,ecoli
DM,0.009587567650392865,0.003923177719116211,ecoli
DR,0.0028079591936099805,0.000606536865234375,ecoli
\ensuremath{\tt OCV_{DM}},0.009587567650392865,0.07173800468444824,ecoli
IPS,0.05397916093476556,0.00025391578674316406,glass
DM,0.0001308860105522333,0.002028226852416992,glass
DR,0.00024353846019155504,0.0004401206970214844,glass
\ensuremath{\tt OCV_{DM}},0.00024353846019155504,0.07068681716918945,glass
IPS,0.0030767589750030034,0.010795116424560547,letter
DM,0.1632487097148944,0.023809432983398438,letter
DR,0.002475995139348919,0.017841100692749023,letter
\ensuremath{\tt OCV_{DM}},0.1632487097148944,0.6944906711578369,letter
IPS,0.005607334424380293,0.0016438961029052734,optdigits
DM,0.01979597188035439,0.010657310485839844,optdigits
DR,0.0006061863665028422,0.003930807113647461,optdigits
\ensuremath{\tt OCV_{DM}},0.01979597188035439,0.29825377464294434,optdigits
IPS,1.357994384031904e-06,0.0009801387786865234,page-blocks
DM,0.001180239577912466,0.002721071243286133,page-blocks
DR,0.00014785671015915368,0.0012853145599365234,page-blocks
\ensuremath{\tt OCV_{DM}},0.001180239577912466,0.12994122505187988,page-blocks
IPS,0.0024259028105848906,0.002095937728881836,pendigits
DM,0.05001474948078917,0.0074689388275146484,pendigits
DR,0.0004904769568382848,0.003323793411254883,pendigits
\ensuremath{\tt OCV_{DM}},0.05001474948078917,0.29346489906311035,pendigits
IPS,0.00042201519917721176,0.0011548995971679688,satimage
DM,0.017981830283157224,0.00440526008605957,satimage
DR,0.0002007062180853814,0.0020346641540527344,satimage
\ensuremath{\tt OCV_{DM}},0.017981830283157224,0.18046283721923828,satimage
IPS,0.0003330301459959073,0.00037980079650878906,vehicle
DM,0.009619050271656661,0.0019855499267578125,vehicle
DR,0.0005005427583960626,0.0005705356597900391,vehicle
\ensuremath{\tt OCV_{DM}},0.009619050271656661,0.07909584045410156,vehicle
IPS,0.00011591351699349704,0.00054931640625,yeast
DM,0.0007872331756523945,0.0035390853881835938,yeast
DR,0.000172556942839557,0.0008685588836669922,yeast
\ensuremath{\tt OCV_{DM}},0.0007872331756523945,0.10304141044616699,yeast
IPS,0.0001730511317003865,0.0002753734588623047,ecoli
DM,2.3515459266585865e-06,0.0018763542175292969,ecoli
DR,0.0009896583861296216,0.0005590915679931641,ecoli
\ensuremath{\tt OCV_{DM}},2.3515459266585865e-06,0.06184744834899902,ecoli
IPS,0.017898550968469668,0.0002925395965576172,glass
DM,0.024055752594547886,0.0037288665771484375,glass
DR,0.01066261703772046,0.00043463706970214844,glass
\ensuremath{\tt OCV_{DM}},0.01066261703772046,0.061179399490356445,glass
IPS,2.2160259566116852e-05,0.010211467742919922,letter
DM,0.1440702630798316,0.024577856063842773,letter
DR,0.00010477376681674142,0.01733255386352539,letter
\ensuremath{\tt OCV_{DM}},0.1440702630798316,0.8025023937225342,letter
IPS,0.00020888870695826242,0.0021195411682128906,optdigits
DM,0.01690963644277993,0.0085906982421875,optdigits
DR,0.00011274747834182962,0.004153728485107422,optdigits
\ensuremath{\tt OCV_{DM}},0.01690963644277993,0.303333044052124,optdigits
IPS,0.0008214237564016708,0.0009148120880126953,page-blocks
DM,0.000840203673295918,0.0028285980224609375,page-blocks
DR,2.432507420337637e-05,0.0012733936309814453,page-blocks
\ensuremath{\tt OCV_{DM}},0.000840203673295918,0.11832189559936523,page-blocks
IPS,2.7997932673690066e-05,0.002006053924560547,pendigits
DM,0.046383133859659614,0.00635075569152832,pendigits
DR,5.025387311867178e-05,0.0035276412963867188,pendigits
\ensuremath{\tt OCV_{DM}},0.046383133859659614,0.28035664558410645,pendigits
IPS,3.265095080315715e-05,0.0011687278747558594,satimage
DM,0.015207746813531722,0.004284381866455078,satimage
DR,8.721587091771221e-05,0.0020537376403808594,satimage
\ensuremath{\tt OCV_{DM}},0.015207746813531722,0.1713402271270752,satimage
IPS,1.498184903800574e-05,0.0003981590270996094,vehicle
DM,0.004260380893489232,0.003023386001586914,vehicle
DR,0.00011778642547110842,0.0005185604095458984,vehicle
\ensuremath{\tt OCV_{DM}},0.004260380893489232,0.0876920223236084,vehicle
IPS,0.0015454999329369418,0.0005202293395996094,yeast
DM,3.482676170082717e-05,0.002723217010498047,yeast
DR,0.00020568506070711565,0.0008022785186767578,yeast
\ensuremath{\tt OCV_{DM}},3.482676170082717e-05,0.10278654098510742,yeast
IPS,0.0013944657906489225,0.0003228187561035156,ecoli
DM,0.00031766328450674443,0.0018663406372070312,ecoli
DR,0.0003534817229128578,0.0005407333374023438,ecoli
\ensuremath{\tt OCV_{DM}},0.00031766328450674443,0.06628155708312988,ecoli
IPS,0.0021785701240480083,0.0002543926239013672,glass
DM,4.758910145853187e-05,0.0018177032470703125,glass
DR,1.9504571180851482e-05,0.000408172607421875,glass
\ensuremath{\tt OCV_{DM}},1.9504571180851482e-05,0.06460738182067871,glass
IPS,0.00044342584327896646,0.008984804153442383,letter
DM,0.14016569849162572,0.026288747787475586,letter
DR,1.1727712009730317e-05,0.013275146484375,letter
\ensuremath{\tt OCV_{DM}},0.14016569849162572,0.6927251815795898,letter
IPS,0.0005265779830013397,0.0014622211456298828,optdigits
DM,0.017837059744159306,0.009631156921386719,optdigits
DR,0.00011174085085507602,0.0057599544525146484,optdigits
\ensuremath{\tt OCV_{DM}},0.017837059744159306,0.3411831855773926,optdigits
IPS,6.720688289955142e-05,0.0009229183197021484,page-blocks
DM,0.0003020737238958105,0.003218412399291992,page-blocks
DR,1.440316895248263e-05,0.0012972354888916016,page-blocks
\ensuremath{\tt OCV_{DM}},0.0003020737238958105,0.1168985366821289,page-blocks
IPS,5.311643342191525e-05,0.0023527145385742188,pendigits
DM,0.048505427899889306,0.007557392120361328,pendigits
DR,2.1654479160871106e-05,0.003705263137817383,pendigits
\ensuremath{\tt OCV_{DM}},0.048505427899889306,0.3120760917663574,pendigits
IPS,0.0005714167846336055,0.0011680126190185547,satimage
DM,0.017091761862385188,0.004339933395385742,satimage
DR,8.888204386733722e-06,0.0022711753845214844,satimage
\ensuremath{\tt OCV_{DM}},0.017091761862385188,0.18256640434265137,satimage
IPS,0.01188160742713738,0.0003314018249511719,vehicle
DM,3.6407573529994733e-06,0.0017628669738769531,vehicle
DR,0.005858366362607822,0.0004799365997314453,vehicle
\ensuremath{\tt OCV_{DM}},3.6407573529994733e-06,0.07518601417541504,vehicle
IPS,1.2281238303613758e-06,0.0005345344543457031,yeast
DM,0.0011916643253312934,0.0037696361541748047,yeast
DR,0.00019321205846618147,0.0009975433349609375,yeast
\ensuremath{\tt OCV_{DM}},0.0011916643253312934,0.11486983299255371,yeast
IPS,0.002564548966990445,0.0004429817199707031,ecoli
DM,0.00010973468701588087,0.003322601318359375,ecoli
DR,0.00020503744184691342,0.0007674694061279297,ecoli
\ensuremath{\tt OCV_{DM}},0.00010973468701588087,0.0774838924407959,ecoli
IPS,0.002359223824071805,0.0002970695495605469,glass
DM,0.1138484410444326,0.002111673355102539,glass
DR,0.11553287373729022,0.0004832744598388672,glass
\ensuremath{\tt OCV_{DM}},0.002359223824071805,0.07000327110290527,glass
IPS,2.5227699750514908e-05,0.009034395217895508,letter
DM,0.14982003362043178,0.028101444244384766,letter
DR,0.00037926913036965507,0.021046876907348633,letter
\ensuremath{\tt OCV_{DM}},0.14982003362043178,0.7459719181060791,letter
IPS,0.0001639750020471683,0.0017852783203125,optdigits
DM,0.014967968184749459,0.011648893356323242,optdigits
DR,1.4018674928771426e-05,0.004835844039916992,optdigits
\ensuremath{\tt OCV_{DM}},0.014967968184749459,0.31965136528015137,optdigits
IPS,1.709847562305775e-05,0.001007080078125,page-blocks
DM,0.001046352970854047,0.0026717185974121094,page-blocks
DR,4.424413220190801e-05,0.001300811767578125,page-blocks
